budget,method,objective_mode,num_prompts,certified_prompts,certified_fraction,horizon,num_shards,num_events,max_failed_prompts,certified_prompts_lower_bound,certified_fraction_lower_bound,solver,solver_status,objective_value,objective_bound,mip_gap,time_seconds,top_competitors,max_targets_per_prompt,plot_fraction,certified_percent,run_label,run_name,num_retained_prompts,num_total_rows_read,num_rows_filtered_shorter_than_horizon,padding_policy,horizon_filter_basis,family,method_label
7,joint_row_column_stability_milp,fixed_budget_adversarial_success,77,,,20,500.0,901.0,2.0,75.0,0.974025974025974,gurobi,OPTIMAL,2.0,2.0,0.0,2.9309396969911177,3.0,2.0,0.974025974025974,97.40259740259741,1B full H=20 top3,1b_full_final_tool_baselines_top3,77,110,33,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,stability,Joint row-column stability MILP
7,joint_row_column_validity_milp,fixed_budget_adversarial_success,77,,,20,500.0,351.0,0.0,77.0,1.0,gurobi,OPTIMAL,-0.0,-0.0,0.0,0.3835583680047421,3.0,2.0,1.0,100.0,1B full H=20 top3,1b_full_final_tool_baselines_top3,77,110,33,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,validity,Joint row-column validity MILP
9,aggregate_tpa_final_tool_validity,radius_derived,77,77.0,1.0,20,,,,,,,,,,,,,,1.0,100.0,1B full H=20 top3,1b_full_final_tool_baselines_top3,77,110,33,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,validity,Aggregate TPA final-tool validity
9,dpa_final_tool_stability,radius_derived,77,77.0,1.0,20,,,,,,,,,,,,,,1.0,100.0,1B full H=20 top3,1b_full_final_tool_baselines_top3,77,110,33,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,stability,DPA final-tool stability
9,joint_row_column_stability_milp,fixed_budget_adversarial_success,77,,,20,500.0,901.0,3.0,74.0,0.961038961038961,gurobi,OPTIMAL,3.0,3.0,0.0,2.8974822829914046,3.0,2.0,0.961038961038961,96.1038961038961,1B full H=20 top3,1b_full_final_tool_baselines_top3,77,110,33,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,stability,Joint row-column stability MILP
9,joint_row_column_validity_milp,fixed_budget_adversarial_success,77,,,20,500.0,351.0,0.0,77.0,1.0,gurobi,OPTIMAL,-0.0,-0.0,0.0,0.4050094630074454,3.0,2.0,1.0,100.0,1B full H=20 top3,1b_full_final_tool_baselines_top3,77,110,33,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,validity,Joint row-column validity MILP
12,aggregate_tpa_final_tool_validity,radius_derived,77,77.0,1.0,20,,,,,,,,,,,,,,1.0,100.0,1B full H=20 top3,1b_full_final_tool_baselines_top3,77,110,33,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,validity,Aggregate TPA final-tool validity
12,dpa_final_tool_stability,radius_derived,77,77.0,1.0,20,,,,,,,,,,,,,,1.0,100.0,1B full H=20 top3,1b_full_final_tool_baselines_top3,77,110,33,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,stability,DPA final-tool stability
12,joint_row_column_stability_milp,fixed_budget_adversarial_success,77,,,20,500.0,901.0,4.0,73.0,0.948051948051948,gurobi,OPTIMAL,4.0,4.0,0.0,2.954784733999986,3.0,2.0,0.948051948051948,94.8051948051948,1B full H=20 top3,1b_full_final_tool_baselines_top3,77,110,33,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,stability,Joint row-column stability MILP
12,joint_row_column_validity_milp,fixed_budget_adversarial_success,77,,,20,500.0,351.0,0.0,77.0,1.0,gurobi,OPTIMAL,-0.0,-0.0,0.0,0.398130293993745,3.0,2.0,1.0,100.0,1B full H=20 top3,1b_full_final_tool_baselines_top3,77,110,33,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,validity,Joint row-column validity MILP
15,aggregate_tpa_final_tool_validity,radius_derived,77,76.0,0.987012987012987,20,,,,,,,,,,,,,,0.987012987012987,98.7012987012987,1B full H=20 top3,1b_full_final_tool_baselines_top3,77,110,33,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,validity,Aggregate TPA final-tool validity
15,dpa_final_tool_stability,radius_derived,77,76.0,0.987012987012987,20,,,,,,,,,,,,,,0.987012987012987,98.7012987012987,1B full H=20 top3,1b_full_final_tool_baselines_top3,77,110,33,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,stability,DPA final-tool stability
15,joint_row_column_stability_milp,fixed_budget_adversarial_success,77,,,20,500.0,901.0,5.0,72.0,0.935064935064935,gurobi,OPTIMAL,5.0,5.0,0.0,3.1313854470063234,3.0,2.0,0.935064935064935,93.5064935064935,1B full H=20 top3,1b_full_final_tool_baselines_top3,77,110,33,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,stability,Joint row-column stability MILP
15,joint_row_column_validity_milp,fixed_budget_adversarial_success,77,,,20,500.0,351.0,0.0,77.0,1.0,gurobi,OPTIMAL,-0.0,-0.0,0.0,0.4014295840024715,3.0,2.0,1.0,100.0,1B full H=20 top3,1b_full_final_tool_baselines_top3,77,110,33,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,validity,Joint row-column validity MILP
20,aggregate_tpa_final_tool_validity,radius_derived,77,75.0,0.974025974025974,20,,,,,,,,,,,,,,0.974025974025974,97.40259740259741,1B full H=20 top3,1b_full_final_tool_baselines_top3,77,110,33,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,validity,Aggregate TPA final-tool validity
20,dpa_final_tool_stability,radius_derived,77,75.0,0.974025974025974,20,,,,,,,,,,,,,,0.974025974025974,97.40259740259741,1B full H=20 top3,1b_full_final_tool_baselines_top3,77,110,33,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,stability,DPA final-tool stability
20,joint_row_column_stability_milp,fixed_budget_adversarial_success,77,,,20,500.0,901.0,8.0,69.0,0.8961038961038961,gurobi,OPTIMAL,8.0,8.0,0.0,4.996033597999485,3.0,2.0,0.8961038961038961,89.6103896103896,1B full H=20 top3,1b_full_final_tool_baselines_top3,77,110,33,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,stability,Joint row-column stability MILP
20,joint_row_column_validity_milp,fixed_budget_adversarial_success,77,,,20,500.0,351.0,0.0,77.0,1.0,gurobi,OPTIMAL,-0.0,-0.0,0.0,0.4017881680047139,3.0,2.0,1.0,100.0,1B full H=20 top3,1b_full_final_tool_baselines_top3,77,110,33,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,validity,Joint row-column validity MILP
25,aggregate_tpa_final_tool_validity,radius_derived,77,75.0,0.974025974025974,20,,,,,,,,,,,,,,0.974025974025974,97.40259740259741,1B full H=20 top3,1b_full_final_tool_baselines_top3,77,110,33,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,validity,Aggregate TPA final-tool validity
25,dpa_final_tool_stability,radius_derived,77,75.0,0.974025974025974,20,,,,,,,,,,,,,,0.974025974025974,97.40259740259741,1B full H=20 top3,1b_full_final_tool_baselines_top3,77,110,33,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,stability,DPA final-tool stability
25,joint_row_column_stability_milp,fixed_budget_adversarial_success,77,,,20,500.0,901.0,10.0,67.0,0.8701298701298701,gurobi,OPTIMAL,10.0,10.0,0.0,3.0181259630044224,3.0,2.0,0.8701298701298701,87.01298701298701,1B full H=20 top3,1b_full_final_tool_baselines_top3,77,110,33,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,stability,Joint row-column stability MILP
25,joint_row_column_validity_milp,fixed_budget_adversarial_success,77,,,20,500.0,351.0,1.0,76.0,0.987012987012987,gurobi,OPTIMAL,1.0,1.0,0.0,0.3962971260043559,3.0,2.0,0.987012987012987,98.7012987012987,1B full H=20 top3,1b_full_final_tool_baselines_top3,77,110,33,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,validity,Joint row-column validity MILP
35,aggregate_tpa_final_tool_validity,radius_derived,77,74.0,0.961038961038961,20,,,,,,,,,,,,,,0.961038961038961,96.1038961038961,1B full H=20 top3,1b_full_final_tool_baselines_top3,77,110,33,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,validity,Aggregate TPA final-tool validity
35,dpa_final_tool_stability,radius_derived,77,74.0,0.961038961038961,20,,,,,,,,,,,,,,0.961038961038961,96.1038961038961,1B full H=20 top3,1b_full_final_tool_baselines_top3,77,110,33,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,stability,DPA final-tool stability
35,joint_row_column_stability_milp,fixed_budget_adversarial_success,77,,,20,500.0,901.0,12.0,65.0,0.8441558441558441,gurobi,OPTIMAL,12.0,12.0,0.0,2.4369389159983257,3.0,2.0,0.8441558441558441,84.4155844155844,1B full H=20 top3,1b_full_final_tool_baselines_top3,77,110,33,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,stability,Joint row-column stability MILP
35,joint_row_column_validity_milp,fixed_budget_adversarial_success,77,,,20,500.0,351.0,1.0,76.0,0.987012987012987,gurobi,OPTIMAL,1.0,1.0,0.0,0.4060502909997012,3.0,2.0,0.987012987012987,98.7012987012987,1B full H=20 top3,1b_full_final_tool_baselines_top3,77,110,33,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,validity,Joint row-column validity MILP
50,aggregate_tpa_final_tool_validity,radius_derived,77,73.0,0.948051948051948,20,,,,,,,,,,,,,,0.948051948051948,94.8051948051948,1B full H=20 top3,1b_full_final_tool_baselines_top3,77,110,33,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,validity,Aggregate TPA final-tool validity
50,dpa_final_tool_stability,radius_derived,77,73.0,0.948051948051948,20,,,,,,,,,,,,,,0.948051948051948,94.8051948051948,1B full H=20 top3,1b_full_final_tool_baselines_top3,77,110,33,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,stability,DPA final-tool stability
50,joint_row_column_stability_milp,fixed_budget_adversarial_success,77,,,20,500.0,901.0,16.0,61.0,0.7922077922077922,gurobi,OPTIMAL,16.0,16.0,0.0,2.4632450960052665,3.0,2.0,0.7922077922077922,79.22077922077922,1B full H=20 top3,1b_full_final_tool_baselines_top3,77,110,33,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,stability,Joint row-column stability MILP
50,joint_row_column_validity_milp,fixed_budget_adversarial_success,77,,,20,500.0,351.0,2.0,75.0,0.974025974025974,gurobi,OPTIMAL,2.0,2.0,0.0,0.4040425929997582,3.0,2.0,0.974025974025974,97.40259740259741,1B full H=20 top3,1b_full_final_tool_baselines_top3,77,110,33,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,validity,Joint row-column validity MILP
75,aggregate_tpa_final_tool_validity,radius_derived,77,70.0,0.9090909090909092,20,,,,,,,,,,,,,,0.9090909090909092,90.90909090909092,1B full H=20 top3,1b_full_final_tool_baselines_top3,77,110,33,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,validity,Aggregate TPA final-tool validity
75,dpa_final_tool_stability,radius_derived,77,70.0,0.9090909090909092,20,,,,,,,,,,,,,,0.9090909090909092,90.90909090909092,1B full H=20 top3,1b_full_final_tool_baselines_top3,77,110,33,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,stability,DPA final-tool stability
75,joint_row_column_stability_milp,fixed_budget_adversarial_success,77,,,20,500.0,901.0,20.0,57.0,0.7402597402597403,gurobi,OPTIMAL,20.0,20.0,0.0,2.4939181770023424,3.0,2.0,0.7402597402597403,74.02597402597402,1B full H=20 top3,1b_full_final_tool_baselines_top3,77,110,33,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,stability,Joint row-column stability MILP
75,joint_row_column_validity_milp,fixed_budget_adversarial_success,77,,,20,500.0,351.0,6.0,71.0,0.922077922077922,gurobi,OPTIMAL,6.0,6.0,0.0,0.4158335109968902,3.0,2.0,0.922077922077922,92.20779220779221,1B full H=20 top3,1b_full_final_tool_baselines_top3,77,110,33,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,validity,Joint row-column validity MILP
100,aggregate_tpa_final_tool_validity,radius_derived,77,68.0,0.8831168831168831,20,,,,,,,,,,,,,,0.8831168831168831,88.31168831168831,1B full H=20 top3,1b_full_final_tool_baselines_top3,77,110,33,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,validity,Aggregate TPA final-tool validity
100,dpa_final_tool_stability,radius_derived,77,68.0,0.8831168831168831,20,,,,,,,,,,,,,,0.8831168831168831,88.31168831168831,1B full H=20 top3,1b_full_final_tool_baselines_top3,77,110,33,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,stability,DPA final-tool stability
100,joint_row_column_stability_milp,fixed_budget_adversarial_success,77,,,20,500.0,901.0,21.0,56.0,0.7272727272727273,gurobi,OPTIMAL,21.0,21.0,0.0,2.493442918988876,3.0,2.0,0.7272727272727273,72.72727272727273,1B full H=20 top3,1b_full_final_tool_baselines_top3,77,110,33,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,stability,Joint row-column stability MILP
100,joint_row_column_validity_milp,fixed_budget_adversarial_success,77,,,20,500.0,351.0,7.0,70.0,0.9090909090909092,gurobi,OPTIMAL,7.0,7.0,0.0,0.4339036649907939,3.0,2.0,0.9090909090909092,90.90909090909092,1B full H=20 top3,1b_full_final_tool_baselines_top3,77,110,33,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,validity,Joint row-column validity MILP
125,aggregate_tpa_final_tool_validity,radius_derived,77,68.0,0.8831168831168831,20,,,,,,,,,,,,,,0.8831168831168831,88.31168831168831,1B full H=20 top3,1b_full_final_tool_baselines_top3,77,110,33,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,validity,Aggregate TPA final-tool validity
125,dpa_final_tool_stability,radius_derived,77,68.0,0.8831168831168831,20,,,,,,,,,,,,,,0.8831168831168831,88.31168831168831,1B full H=20 top3,1b_full_final_tool_baselines_top3,77,110,33,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,stability,DPA final-tool stability
125,joint_row_column_stability_milp,fixed_budget_adversarial_success,77,,,20,500.0,901.0,23.0,54.0,0.7012987012987013,gurobi,OPTIMAL,23.0,23.0,0.0,2.4661015570018208,3.0,2.0,0.7012987012987013,70.12987012987013,1B full H=20 top3,1b_full_final_tool_baselines_top3,77,110,33,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,stability,Joint row-column stability MILP
125,joint_row_column_validity_milp,fixed_budget_adversarial_success,77,,,20,500.0,351.0,8.0,69.0,0.8961038961038961,gurobi,OPTIMAL,8.0,8.0,0.0,0.4170075989968609,3.0,2.0,0.8961038961038961,89.6103896103896,1B full H=20 top3,1b_full_final_tool_baselines_top3,77,110,33,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,validity,Joint row-column validity MILP
150,aggregate_tpa_final_tool_validity,radius_derived,77,68.0,0.8831168831168831,20,,,,,,,,,,,,,,0.8831168831168831,88.31168831168831,1B full H=20 top3,1b_full_final_tool_baselines_top3,77,110,33,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,validity,Aggregate TPA final-tool validity
150,dpa_final_tool_stability,radius_derived,77,68.0,0.8831168831168831,20,,,,,,,,,,,,,,0.8831168831168831,88.31168831168831,1B full H=20 top3,1b_full_final_tool_baselines_top3,77,110,33,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,stability,DPA final-tool stability
150,joint_row_column_stability_milp,fixed_budget_adversarial_success,77,,,20,500.0,901.0,27.0,50.0,0.6493506493506493,gurobi,OPTIMAL,27.0,27.0,0.0,3.7406232840003217,3.0,2.0,0.6493506493506493,64.93506493506493,1B full H=20 top3,1b_full_final_tool_baselines_top3,77,110,33,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,stability,Joint row-column stability MILP
150,joint_row_column_validity_milp,fixed_budget_adversarial_success,77,,,20,500.0,351.0,9.0,68.0,0.8831168831168831,gurobi,OPTIMAL,9.0,9.0,0.0,0.4278358640003716,3.0,2.0,0.8831168831168831,88.31168831168831,1B full H=20 top3,1b_full_final_tool_baselines_top3,77,110,33,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,validity,Joint row-column validity MILP
175,aggregate_tpa_final_tool_validity,radius_derived,77,67.0,0.8701298701298701,20,,,,,,,,,,,,,,0.8701298701298701,87.01298701298701,1B full H=20 top3,1b_full_final_tool_baselines_top3,77,110,33,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,validity,Aggregate TPA final-tool validity
175,dpa_final_tool_stability,radius_derived,77,67.0,0.8701298701298701,20,,,,,,,,,,,,,,0.8701298701298701,87.01298701298701,1B full H=20 top3,1b_full_final_tool_baselines_top3,77,110,33,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,stability,DPA final-tool stability
175,joint_row_column_stability_milp,fixed_budget_adversarial_success,77,,,20,500.0,901.0,33.0,44.0,0.5714285714285714,gurobi,OPTIMAL,33.0,33.0,0.0,3.8037134899932425,3.0,2.0,0.5714285714285714,57.14285714285714,1B full H=20 top3,1b_full_final_tool_baselines_top3,77,110,33,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,stability,Joint row-column stability MILP
175,joint_row_column_validity_milp,fixed_budget_adversarial_success,77,,,20,500.0,351.0,10.0,67.0,0.8701298701298701,gurobi,OPTIMAL,10.0,10.0,0.0,0.4330086019908776,3.0,2.0,0.8701298701298701,87.01298701298701,1B full H=20 top3,1b_full_final_tool_baselines_top3,77,110,33,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,validity,Joint row-column validity MILP
200,aggregate_tpa_final_tool_validity,radius_derived,77,64.0,0.8311688311688312,20,,,,,,,,,,,,,,0.8311688311688312,83.11688311688312,1B full H=20 top3,1b_full_final_tool_baselines_top3,77,110,33,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,validity,Aggregate TPA final-tool validity
200,dpa_final_tool_stability,radius_derived,77,64.0,0.8311688311688312,20,,,,,,,,,,,,,,0.8311688311688312,83.11688311688312,1B full H=20 top3,1b_full_final_tool_baselines_top3,77,110,33,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,stability,DPA final-tool stability
200,joint_row_column_stability_milp,fixed_budget_adversarial_success,77,,,20,500.0,901.0,41.0,36.0,0.4675324675324675,gurobi,OPTIMAL,41.0,41.0,0.0,2.846297305994085,3.0,2.0,0.4675324675324675,46.75324675324675,1B full H=20 top3,1b_full_final_tool_baselines_top3,77,110,33,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,stability,Joint row-column stability MILP
200,joint_row_column_validity_milp,fixed_budget_adversarial_success,77,,,20,500.0,351.0,12.0,65.0,0.8441558441558441,gurobi,OPTIMAL,12.0,12.0,0.0,0.4235095449985238,3.0,2.0,0.8441558441558441,84.4155844155844,1B full H=20 top3,1b_full_final_tool_baselines_top3,77,110,33,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,validity,Joint row-column validity MILP
225,aggregate_tpa_final_tool_validity,radius_derived,77,62.0,0.8051948051948052,20,,,,,,,,,,,,,,0.8051948051948052,80.51948051948052,1B full H=20 top3,1b_full_final_tool_baselines_top3,77,110,33,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,validity,Aggregate TPA final-tool validity
