budget,method,objective_mode,num_prompts,certified_prompts,certified_fraction,horizon,num_shards,num_events,max_failed_prompts,certified_prompts_lower_bound,certified_fraction_lower_bound,solver,solver_status,objective_value,objective_bound,mip_gap,time_seconds,top_competitors,max_targets_per_prompt,plot_fraction,certified_percent,run_label,run_name,num_retained_prompts,num_total_rows_read,num_rows_filtered_shorter_than_horizon,padding_policy,horizon_filter_basis,family,method_label
150,joint_row_column_validity_milp,fixed_budget_adversarial_success,104,,,15,500.0,448.0,16.0,88.0,0.8461538461538461,gurobi,OPTIMAL,16.0,16.0,0.0,1.0955065089947311,3.0,2.0,0.8461538461538461,84.61538461538461,1B full H=15,1b_full_final_tool_baselines_top3,104,110,6,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,validity,Joint row-column validity MILP
175,joint_row_column_stability_milp,fixed_budget_adversarial_success,104,,,15,500.0,696.0,28.0,76.0,0.7307692307692307,gurobi,OPTIMAL,28.0,28.0,0.0,2.3048406380112283,3.0,2.0,0.7307692307692307,73.07692307692307,1B full H=15,1b_full_final_tool_baselines_top3,104,110,6,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,stability,Joint row-column stability MILP
175,joint_row_column_validity_milp,fixed_budget_adversarial_success,104,,,15,500.0,448.0,18.0,86.0,0.8269230769230769,gurobi,OPTIMAL,18.0,18.0,0.0,1.0651171410136158,3.0,2.0,0.8269230769230769,82.6923076923077,1B full H=15,1b_full_final_tool_baselines_top3,104,110,6,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,validity,Joint row-column validity MILP
200,joint_row_column_stability_milp,fixed_budget_adversarial_success,104,,,15,500.0,696.0,37.0,67.0,0.6442307692307693,gurobi,OPTIMAL,37.0,37.0,0.0,1.6116895730083345,3.0,2.0,0.6442307692307693,64.42307692307693,1B full H=15,1b_full_final_tool_baselines_top3,104,110,6,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,stability,Joint row-column stability MILP
200,joint_row_column_validity_milp,fixed_budget_adversarial_success,104,,,15,500.0,448.0,21.0,83.0,0.7980769230769231,gurobi,OPTIMAL,21.0,21.0,0.0,0.9766290140105413,3.0,2.0,0.7980769230769231,79.8076923076923,1B full H=15,1b_full_final_tool_baselines_top3,104,110,6,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,validity,Joint row-column validity MILP
225,joint_row_column_stability_milp,fixed_budget_adversarial_success,104,,,15,500.0,696.0,47.0,57.0,0.5480769230769231,gurobi,OPTIMAL,47.0,47.0,0.0,1.387010023012408,3.0,2.0,0.5480769230769231,54.807692307692314,1B full H=15,1b_full_final_tool_baselines_top3,104,110,6,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,stability,Joint row-column stability MILP
225,joint_row_column_validity_milp,fixed_budget_adversarial_success,104,,,15,500.0,448.0,24.0,80.0,0.7692307692307693,gurobi,OPTIMAL,24.0,24.0,0.0,0.9287212030030788,3.0,2.0,0.7692307692307693,76.92307692307693,1B full H=15,1b_full_final_tool_baselines_top3,104,110,6,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,validity,Joint row-column validity MILP
249,joint_row_column_stability_milp,fixed_budget_adversarial_success,104,,,15,500.0,696.0,69.0,35.0,0.3365384615384615,gurobi,OPTIMAL,69.0,69.0,0.0,0.9850178790075006,3.0,2.0,0.3365384615384615,33.65384615384615,1B full H=15,1b_full_final_tool_baselines_top3,104,110,6,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,stability,Joint row-column stability MILP
249,joint_row_column_validity_milp,fixed_budget_adversarial_success,104,,,15,500.0,448.0,38.0,66.0,0.6346153846153846,gurobi,OPTIMAL,38.0,38.0,0.0,0.779542660995503,3.0,2.0,0.6346153846153846,63.46153846153846,1B full H=15,1b_full_final_tool_baselines_top3,104,110,6,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,validity,Joint row-column validity MILP
0,joint_row_column_stability_milp,fixed_budget_adversarial_success,77,,,20,500.0,901.0,0.0,77.0,1.0,gurobi,OPTIMAL,-0.0,-0.0,0.0,0.0747691580036189,3.0,2.0,1.0,100.0,1B full H=20,1b_full_final_tool_baselines_top3,77,110,33,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,stability,Joint row-column stability MILP
0,joint_row_column_validity_milp,fixed_budget_adversarial_success,77,,,20,500.0,351.0,0.0,77.0,1.0,gurobi,OPTIMAL,-0.0,-0.0,0.0,0.0742814120021648,3.0,2.0,1.0,100.0,1B full H=20,1b_full_final_tool_baselines_top3,77,110,33,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,validity,Joint row-column validity MILP
1,joint_row_column_stability_milp,fixed_budget_adversarial_success,77,,,20,500.0,901.0,0.0,77.0,1.0,gurobi,OPTIMAL,-0.0,-0.0,0.0,0.5631705929990858,3.0,2.0,1.0,100.0,1B full H=20,1b_full_final_tool_baselines_top3,77,110,33,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,stability,Joint row-column stability MILP
1,joint_row_column_validity_milp,fixed_budget_adversarial_success,77,,,20,500.0,351.0,0.0,77.0,1.0,gurobi,OPTIMAL,-0.0,-0.0,0.0,0.3833469529927242,3.0,2.0,1.0,100.0,1B full H=20,1b_full_final_tool_baselines_top3,77,110,33,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,validity,Joint row-column validity MILP
2,joint_row_column_stability_milp,fixed_budget_adversarial_success,77,,,20,500.0,901.0,1.0,76.0,0.987012987012987,gurobi,OPTIMAL,1.0,1.0,0.0,1.846148822005489,3.0,2.0,0.987012987012987,98.7012987012987,1B full H=20,1b_full_final_tool_baselines_top3,77,110,33,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,stability,Joint row-column stability MILP
2,joint_row_column_validity_milp,fixed_budget_adversarial_success,77,,,20,500.0,351.0,0.0,77.0,1.0,gurobi,OPTIMAL,-0.0,-0.0,0.0,0.3707798800023738,3.0,2.0,1.0,100.0,1B full H=20,1b_full_final_tool_baselines_top3,77,110,33,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,validity,Joint row-column validity MILP
3,joint_row_column_stability_milp,fixed_budget_adversarial_success,77,,,20,500.0,901.0,1.0,76.0,0.987012987012987,gurobi,OPTIMAL,1.0,1.0,0.0,2.11693762500363,3.0,2.0,0.987012987012987,98.7012987012987,1B full H=20,1b_full_final_tool_baselines_top3,77,110,33,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,stability,Joint row-column stability MILP
3,joint_row_column_validity_milp,fixed_budget_adversarial_success,77,,,20,500.0,351.0,0.0,77.0,1.0,gurobi,OPTIMAL,-0.0,-0.0,0.0,0.4061299909953959,3.0,2.0,1.0,100.0,1B full H=20,1b_full_final_tool_baselines_top3,77,110,33,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,validity,Joint row-column validity MILP
4,joint_row_column_stability_milp,fixed_budget_adversarial_success,77,,,20,500.0,901.0,2.0,75.0,0.974025974025974,gurobi,OPTIMAL,2.0,2.0,0.0,2.2402622579975286,3.0,2.0,0.974025974025974,97.40259740259741,1B full H=20,1b_full_final_tool_baselines_top3,77,110,33,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,stability,Joint row-column stability MILP
4,joint_row_column_validity_milp,fixed_budget_adversarial_success,77,,,20,500.0,351.0,0.0,77.0,1.0,gurobi,OPTIMAL,-0.0,-0.0,0.0,0.3936218040034873,3.0,2.0,1.0,100.0,1B full H=20,1b_full_final_tool_baselines_top3,77,110,33,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,validity,Joint row-column validity MILP
5,joint_row_column_stability_milp,fixed_budget_adversarial_success,77,,,20,500.0,901.0,2.0,75.0,0.974025974025974,gurobi,OPTIMAL,2.0,2.0,0.0,2.047562023013598,3.0,2.0,0.974025974025974,97.40259740259741,1B full H=20,1b_full_final_tool_baselines_top3,77,110,33,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,stability,Joint row-column stability MILP
