budget,method,objective_mode,num_prompts,certified_prompts,certified_fraction,horizon,num_shards,num_events,max_failed_prompts,certified_prompts_lower_bound,certified_fraction_lower_bound,solver,solver_status,objective_value,objective_bound,mip_gap,time_seconds,top_competitors,max_targets_per_prompt,plot_fraction,certified_percent,run_label,run_name,num_retained_prompts,num_total_rows_read,num_rows_filtered_shorter_than_horizon,padding_policy,horizon_filter_basis,family,method_label
2,joint_row_column_stability_milp,fixed_budget_adversarial_success,23,,,30,500.0,553.0,1.0,22.0,0.9565217391304348,gurobi,OPTIMAL,1.0,1.0,0.0,0.0984260260011069,3.0,2.0,0.9565217391304348,95.65217391304348,1B full H=30 top3,1b_full_final_tool_baselines_top3,23,110,87,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,stability,Joint row-column stability MILP
2,joint_row_column_validity_milp,fixed_budget_adversarial_success,23,,,30,500.0,119.0,0.0,23.0,1.0,gurobi,OPTIMAL,-0.0,-0.0,0.0,0.0567279679962666,3.0,2.0,1.0,100.0,1B full H=30 top3,1b_full_final_tool_baselines_top3,23,110,87,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,validity,Joint row-column validity MILP
3,aggregate_tpa_final_tool_validity,radius_derived,23,23.0,1.0,30,,,,,,,,,,,,,,1.0,100.0,1B full H=30 top3,1b_full_final_tool_baselines_top3,23,110,87,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,validity,Aggregate TPA final-tool validity
3,dpa_final_tool_stability,radius_derived,23,23.0,1.0,30,,,,,,,,,,,,,,1.0,100.0,1B full H=30 top3,1b_full_final_tool_baselines_top3,23,110,87,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,stability,DPA final-tool stability
3,joint_row_column_stability_milp,fixed_budget_adversarial_success,23,,,30,500.0,553.0,2.0,21.0,0.9130434782608696,gurobi,OPTIMAL,2.0,2.0,0.0,0.0953980799968121,3.0,2.0,0.9130434782608696,91.30434782608697,1B full H=30 top3,1b_full_final_tool_baselines_top3,23,110,87,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,stability,Joint row-column stability MILP
3,joint_row_column_validity_milp,fixed_budget_adversarial_success,23,,,30,500.0,119.0,0.0,23.0,1.0,gurobi,OPTIMAL,-0.0,-0.0,0.0,0.0565828120015794,3.0,2.0,1.0,100.0,1B full H=30 top3,1b_full_final_tool_baselines_top3,23,110,87,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,validity,Joint row-column validity MILP
4,aggregate_tpa_final_tool_validity,radius_derived,23,23.0,1.0,30,,,,,,,,,,,,,,1.0,100.0,1B full H=30 top3,1b_full_final_tool_baselines_top3,23,110,87,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,validity,Aggregate TPA final-tool validity
4,dpa_final_tool_stability,radius_derived,23,23.0,1.0,30,,,,,,,,,,,,,,1.0,100.0,1B full H=30 top3,1b_full_final_tool_baselines_top3,23,110,87,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,stability,DPA final-tool stability
4,joint_row_column_stability_milp,fixed_budget_adversarial_success,23,,,30,500.0,553.0,2.0,21.0,0.9130434782608696,gurobi,OPTIMAL,2.0,2.0,0.0,0.1142963960010092,3.0,2.0,0.9130434782608696,91.30434782608697,1B full H=30 top3,1b_full_final_tool_baselines_top3,23,110,87,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,stability,Joint row-column stability MILP
4,joint_row_column_validity_milp,fixed_budget_adversarial_success,23,,,30,500.0,119.0,0.0,23.0,1.0,gurobi,OPTIMAL,-0.0,-0.0,0.0,0.0554502559971297,3.0,2.0,1.0,100.0,1B full H=30 top3,1b_full_final_tool_baselines_top3,23,110,87,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,validity,Joint row-column validity MILP
5,aggregate_tpa_final_tool_validity,radius_derived,23,23.0,1.0,30,,,,,,,,,,,,,,1.0,100.0,1B full H=30 top3,1b_full_final_tool_baselines_top3,23,110,87,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,validity,Aggregate TPA final-tool validity
5,dpa_final_tool_stability,radius_derived,23,23.0,1.0,30,,,,,,,,,,,,,,1.0,100.0,1B full H=30 top3,1b_full_final_tool_baselines_top3,23,110,87,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,stability,DPA final-tool stability
5,joint_row_column_stability_milp,fixed_budget_adversarial_success,23,,,30,500.0,553.0,3.0,20.0,0.8695652173913043,gurobi,OPTIMAL,3.0,3.0,0.0,0.3728730430011637,3.0,2.0,0.8695652173913043,86.95652173913044,1B full H=30 top3,1b_full_final_tool_baselines_top3,23,110,87,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,stability,Joint row-column stability MILP
5,joint_row_column_validity_milp,fixed_budget_adversarial_success,23,,,30,500.0,119.0,0.0,23.0,1.0,gurobi,OPTIMAL,-0.0,-0.0,0.0,0.0535776689939666,3.0,2.0,1.0,100.0,1B full H=30 top3,1b_full_final_tool_baselines_top3,23,110,87,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,validity,Joint row-column validity MILP
7,aggregate_tpa_final_tool_validity,radius_derived,23,23.0,1.0,30,,,,,,,,,,,,,,1.0,100.0,1B full H=30 top3,1b_full_final_tool_baselines_top3,23,110,87,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,validity,Aggregate TPA final-tool validity
7,dpa_final_tool_stability,radius_derived,23,23.0,1.0,30,,,,,,,,,,,,,,1.0,100.0,1B full H=30 top3,1b_full_final_tool_baselines_top3,23,110,87,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,stability,DPA final-tool stability
7,joint_row_column_stability_milp,fixed_budget_adversarial_success,23,,,30,500.0,553.0,3.0,20.0,0.8695652173913043,gurobi,OPTIMAL,3.0,3.0,0.0,0.5018734829936875,3.0,2.0,0.8695652173913043,86.95652173913044,1B full H=30 top3,1b_full_final_tool_baselines_top3,23,110,87,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,stability,Joint row-column stability MILP
7,joint_row_column_validity_milp,fixed_budget_adversarial_success,23,,,30,500.0,119.0,0.0,23.0,1.0,gurobi,OPTIMAL,-0.0,-0.0,0.0,0.0516435309982625,3.0,2.0,1.0,100.0,1B full H=30 top3,1b_full_final_tool_baselines_top3,23,110,87,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,validity,Joint row-column validity MILP
9,aggregate_tpa_final_tool_validity,radius_derived,23,23.0,1.0,30,,,,,,,,,,,,,,1.0,100.0,1B full H=30 top3,1b_full_final_tool_baselines_top3,23,110,87,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,validity,Aggregate TPA final-tool validity
9,dpa_final_tool_stability,radius_derived,23,23.0,1.0,30,,,,,,,,,,,,,,1.0,100.0,1B full H=30 top3,1b_full_final_tool_baselines_top3,23,110,87,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,stability,DPA final-tool stability
9,joint_row_column_stability_milp,fixed_budget_adversarial_success,23,,,30,500.0,553.0,4.0,19.0,0.8260869565217391,gurobi,OPTIMAL,4.0,4.0,0.0,0.6324692380003398,3.0,2.0,0.8260869565217391,82.6086956521739,1B full H=30 top3,1b_full_final_tool_baselines_top3,23,110,87,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,stability,Joint row-column stability MILP
9,joint_row_column_validity_milp,fixed_budget_adversarial_success,23,,,30,500.0,119.0,0.0,23.0,1.0,gurobi,OPTIMAL,-0.0,-0.0,0.0,0.0533980619948124,3.0,2.0,1.0,100.0,1B full H=30 top3,1b_full_final_tool_baselines_top3,23,110,87,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,validity,Joint row-column validity MILP
12,aggregate_tpa_final_tool_validity,radius_derived,23,23.0,1.0,30,,,,,,,,,,,,,,1.0,100.0,1B full H=30 top3,1b_full_final_tool_baselines_top3,23,110,87,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,validity,Aggregate TPA final-tool validity
12,dpa_final_tool_stability,radius_derived,23,23.0,1.0,30,,,,,,,,,,,,,,1.0,100.0,1B full H=30 top3,1b_full_final_tool_baselines_top3,23,110,87,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,stability,DPA final-tool stability
12,joint_row_column_stability_milp,fixed_budget_adversarial_success,23,,,30,500.0,553.0,5.0,18.0,0.782608695652174,gurobi,OPTIMAL,5.0,5.0,0.0,0.6675226260122145,3.0,2.0,0.782608695652174,78.26086956521739,1B full H=30 top3,1b_full_final_tool_baselines_top3,23,110,87,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,stability,Joint row-column stability MILP
12,joint_row_column_validity_milp,fixed_budget_adversarial_success,23,,,30,500.0,119.0,0.0,23.0,1.0,gurobi,OPTIMAL,-0.0,-0.0,0.0,0.0535326119861565,3.0,2.0,1.0,100.0,1B full H=30 top3,1b_full_final_tool_baselines_top3,23,110,87,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,validity,Joint row-column validity MILP
15,aggregate_tpa_final_tool_validity,radius_derived,23,23.0,1.0,30,,,,,,,,,,,,,,1.0,100.0,1B full H=30 top3,1b_full_final_tool_baselines_top3,23,110,87,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,validity,Aggregate TPA final-tool validity
15,dpa_final_tool_stability,radius_derived,23,23.0,1.0,30,,,,,,,,,,,,,,1.0,100.0,1B full H=30 top3,1b_full_final_tool_baselines_top3,23,110,87,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,stability,DPA final-tool stability
15,joint_row_column_stability_milp,fixed_budget_adversarial_success,23,,,30,500.0,553.0,5.0,18.0,0.782608695652174,gurobi,OPTIMAL,5.0,5.0,0.0,0.6157277099991916,3.0,2.0,0.782608695652174,78.26086956521739,1B full H=30 top3,1b_full_final_tool_baselines_top3,23,110,87,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,stability,Joint row-column stability MILP
15,joint_row_column_validity_milp,fixed_budget_adversarial_success,23,,,30,500.0,119.0,0.0,23.0,1.0,gurobi,OPTIMAL,-0.0,-0.0,0.0,0.0533596140012377,3.0,2.0,1.0,100.0,1B full H=30 top3,1b_full_final_tool_baselines_top3,23,110,87,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,validity,Joint row-column validity MILP
20,aggregate_tpa_final_tool_validity,radius_derived,23,23.0,1.0,30,,,,,,,,,,,,,,1.0,100.0,1B full H=30 top3,1b_full_final_tool_baselines_top3,23,110,87,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,validity,Aggregate TPA final-tool validity
20,dpa_final_tool_stability,radius_derived,23,23.0,1.0,30,,,,,,,,,,,,,,1.0,100.0,1B full H=30 top3,1b_full_final_tool_baselines_top3,23,110,87,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,stability,DPA final-tool stability
20,joint_row_column_stability_milp,fixed_budget_adversarial_success,23,,,30,500.0,553.0,5.0,18.0,0.782608695652174,gurobi,OPTIMAL,5.0,5.0,0.0,0.6309080339997308,3.0,2.0,0.782608695652174,78.26086956521739,1B full H=30 top3,1b_full_final_tool_baselines_top3,23,110,87,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,stability,Joint row-column stability MILP
20,joint_row_column_validity_milp,fixed_budget_adversarial_success,23,,,30,500.0,119.0,0.0,23.0,1.0,gurobi,OPTIMAL,-0.0,-0.0,0.0,0.0533069770026486,3.0,2.0,1.0,100.0,1B full H=30 top3,1b_full_final_tool_baselines_top3,23,110,87,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,validity,Joint row-column validity MILP
25,aggregate_tpa_final_tool_validity,radius_derived,23,23.0,1.0,30,,,,,,,,,,,,,,1.0,100.0,1B full H=30 top3,1b_full_final_tool_baselines_top3,23,110,87,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,validity,Aggregate TPA final-tool validity
25,dpa_final_tool_stability,radius_derived,23,23.0,1.0,30,,,,,,,,,,,,,,1.0,100.0,1B full H=30 top3,1b_full_final_tool_baselines_top3,23,110,87,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,stability,DPA final-tool stability
25,joint_row_column_stability_milp,fixed_budget_adversarial_success,23,,,30,500.0,553.0,5.0,18.0,0.782608695652174,gurobi,OPTIMAL,5.0,5.0,0.0,0.6709145749919116,3.0,2.0,0.782608695652174,78.26086956521739,1B full H=30 top3,1b_full_final_tool_baselines_top3,23,110,87,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,stability,Joint row-column stability MILP
25,joint_row_column_validity_milp,fixed_budget_adversarial_success,23,,,30,500.0,119.0,0.0,23.0,1.0,gurobi,OPTIMAL,-0.0,-0.0,0.0,0.0535160080034984,3.0,2.0,1.0,100.0,1B full H=30 top3,1b_full_final_tool_baselines_top3,23,110,87,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,validity,Joint row-column validity MILP
35,aggregate_tpa_final_tool_validity,radius_derived,23,23.0,1.0,30,,,,,,,,,,,,,,1.0,100.0,1B full H=30 top3,1b_full_final_tool_baselines_top3,23,110,87,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,validity,Aggregate TPA final-tool validity
35,dpa_final_tool_stability,radius_derived,23,23.0,1.0,30,,,,,,,,,,,,,,1.0,100.0,1B full H=30 top3,1b_full_final_tool_baselines_top3,23,110,87,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,stability,DPA final-tool stability
35,joint_row_column_stability_milp,fixed_budget_adversarial_success,23,,,30,500.0,553.0,5.0,18.0,0.782608695652174,gurobi,OPTIMAL,5.0,5.0,0.0,0.6431999179912964,3.0,2.0,0.782608695652174,78.26086956521739,1B full H=30 top3,1b_full_final_tool_baselines_top3,23,110,87,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,stability,Joint row-column stability MILP
35,joint_row_column_validity_milp,fixed_budget_adversarial_success,23,,,30,500.0,119.0,0.0,23.0,1.0,gurobi,OPTIMAL,-0.0,-0.0,0.0,0.05329546899884,3.0,2.0,1.0,100.0,1B full H=30 top3,1b_full_final_tool_baselines_top3,23,110,87,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,validity,Joint row-column validity MILP
50,aggregate_tpa_final_tool_validity,radius_derived,23,23.0,1.0,30,,,,,,,,,,,,,,1.0,100.0,1B full H=30 top3,1b_full_final_tool_baselines_top3,23,110,87,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,validity,Aggregate TPA final-tool validity
50,dpa_final_tool_stability,radius_derived,23,23.0,1.0,30,,,,,,,,,,,,,,1.0,100.0,1B full H=30 top3,1b_full_final_tool_baselines_top3,23,110,87,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,stability,DPA final-tool stability
50,joint_row_column_stability_milp,fixed_budget_adversarial_success,23,,,30,500.0,553.0,5.0,18.0,0.782608695652174,gurobi,OPTIMAL,5.0,5.0,0.0,0.6049827390088467,3.0,2.0,0.782608695652174,78.26086956521739,1B full H=30 top3,1b_full_final_tool_baselines_top3,23,110,87,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,stability,Joint row-column stability MILP
50,joint_row_column_validity_milp,fixed_budget_adversarial_success,23,,,30,500.0,119.0,0.0,23.0,1.0,gurobi,OPTIMAL,-0.0,-0.0,0.0,0.0534962380042998,3.0,2.0,1.0,100.0,1B full H=30 top3,1b_full_final_tool_baselines_top3,23,110,87,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,validity,Joint row-column validity MILP
75,aggregate_tpa_final_tool_validity,radius_derived,23,23.0,1.0,30,,,,,,,,,,,,,,1.0,100.0,1B full H=30 top3,1b_full_final_tool_baselines_top3,23,110,87,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,validity,Aggregate TPA final-tool validity
75,dpa_final_tool_stability,radius_derived,23,23.0,1.0,30,,,,,,,,,,,,,,1.0,100.0,1B full H=30 top3,1b_full_final_tool_baselines_top3,23,110,87,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,stability,DPA final-tool stability
75,joint_row_column_stability_milp,fixed_budget_adversarial_success,23,,,30,500.0,553.0,5.0,18.0,0.782608695652174,gurobi,OPTIMAL,5.0,5.0,0.0,0.6631445809907746,3.0,2.0,0.782608695652174,78.26086956521739,1B full H=30 top3,1b_full_final_tool_baselines_top3,23,110,87,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,stability,Joint row-column stability MILP
75,joint_row_column_validity_milp,fixed_budget_adversarial_success,23,,,30,500.0,119.0,0.0,23.0,1.0,gurobi,OPTIMAL,-0.0,-0.0,0.0,0.054416366998339,3.0,2.0,1.0,100.0,1B full H=30 top3,1b_full_final_tool_baselines_top3,23,110,87,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,validity,Joint row-column validity MILP
100,aggregate_tpa_final_tool_validity,radius_derived,23,23.0,1.0,30,,,,,,,,,,,,,,1.0,100.0,1B full H=30 top3,1b_full_final_tool_baselines_top3,23,110,87,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,validity,Aggregate TPA final-tool validity
100,dpa_final_tool_stability,radius_derived,23,23.0,1.0,30,,,,,,,,,,,,,,1.0,100.0,1B full H=30 top3,1b_full_final_tool_baselines_top3,23,110,87,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,stability,DPA final-tool stability
100,joint_row_column_stability_milp,fixed_budget_adversarial_success,23,,,30,500.0,553.0,5.0,18.0,0.782608695652174,gurobi,OPTIMAL,5.0,5.0,0.0,0.7786212939972756,3.0,2.0,0.782608695652174,78.26086956521739,1B full H=30 top3,1b_full_final_tool_baselines_top3,23,110,87,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,stability,Joint row-column stability MILP
100,joint_row_column_validity_milp,fixed_budget_adversarial_success,23,,,30,500.0,119.0,0.0,23.0,1.0,gurobi,OPTIMAL,-0.0,-0.0,0.0,0.0527615949977189,3.0,2.0,1.0,100.0,1B full H=30 top3,1b_full_final_tool_baselines_top3,23,110,87,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,validity,Joint row-column validity MILP
125,aggregate_tpa_final_tool_validity,radius_derived,23,23.0,1.0,30,,,,,,,,,,,,,,1.0,100.0,1B full H=30 top3,1b_full_final_tool_baselines_top3,23,110,87,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,validity,Aggregate TPA final-tool validity
125,dpa_final_tool_stability,radius_derived,23,23.0,1.0,30,,,,,,,,,,,,,,1.0,100.0,1B full H=30 top3,1b_full_final_tool_baselines_top3,23,110,87,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,stability,DPA final-tool stability
125,joint_row_column_stability_milp,fixed_budget_adversarial_success,23,,,30,500.0,553.0,7.0,16.0,0.6956521739130435,gurobi,OPTIMAL,7.0,7.0,0.0,0.6396940700069536,3.0,2.0,0.6956521739130435,69.56521739130434,1B full H=30 top3,1b_full_final_tool_baselines_top3,23,110,87,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,stability,Joint row-column stability MILP
125,joint_row_column_validity_milp,fixed_budget_adversarial_success,23,,,30,500.0,119.0,0.0,23.0,1.0,gurobi,OPTIMAL,-0.0,-0.0,0.0,0.0568807550007477,3.0,2.0,1.0,100.0,1B full H=30 top3,1b_full_final_tool_baselines_top3,23,110,87,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,validity,Joint row-column validity MILP
150,aggregate_tpa_final_tool_validity,radius_derived,23,23.0,1.0,30,,,,,,,,,,,,,,1.0,100.0,1B full H=30 top3,1b_full_final_tool_baselines_top3,23,110,87,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,validity,Aggregate TPA final-tool validity
150,dpa_final_tool_stability,radius_derived,23,23.0,1.0,30,,,,,,,,,,,,,,1.0,100.0,1B full H=30 top3,1b_full_final_tool_baselines_top3,23,110,87,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,stability,DPA final-tool stability
150,joint_row_column_stability_milp,fixed_budget_adversarial_success,23,,,30,500.0,553.0,7.0,16.0,0.6956521739130435,gurobi,OPTIMAL,7.0,7.0,0.0,0.7896382600010838,3.0,2.0,0.6956521739130435,69.56521739130434,1B full H=30 top3,1b_full_final_tool_baselines_top3,23,110,87,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,stability,Joint row-column stability MILP
150,joint_row_column_validity_milp,fixed_budget_adversarial_success,23,,,30,500.0,119.0,0.0,23.0,1.0,gurobi,OPTIMAL,-0.0,-0.0,0.0,0.0600126460049068,3.0,2.0,1.0,100.0,1B full H=30 top3,1b_full_final_tool_baselines_top3,23,110,87,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,validity,Joint row-column validity MILP
175,aggregate_tpa_final_tool_validity,radius_derived,23,23.0,1.0,30,,,,,,,,,,,,,,1.0,100.0,1B full H=30 top3,1b_full_final_tool_baselines_top3,23,110,87,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,validity,Aggregate TPA final-tool validity
175,dpa_final_tool_stability,radius_derived,23,23.0,1.0,30,,,,,,,,,,,,,,1.0,100.0,1B full H=30 top3,1b_full_final_tool_baselines_top3,23,110,87,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,stability,DPA final-tool stability
175,joint_row_column_stability_milp,fixed_budget_adversarial_success,23,,,30,500.0,553.0,7.0,16.0,0.6956521739130435,gurobi,OPTIMAL,7.0,7.0,0.0,0.6761748540011467,3.0,2.0,0.6956521739130435,69.56521739130434,1B full H=30 top3,1b_full_final_tool_baselines_top3,23,110,87,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,stability,Joint row-column stability MILP
175,joint_row_column_validity_milp,fixed_budget_adversarial_success,23,,,30,500.0,119.0,0.0,23.0,1.0,gurobi,OPTIMAL,-0.0,-0.0,0.0,0.0583803269983036,3.0,2.0,1.0,100.0,1B full H=30 top3,1b_full_final_tool_baselines_top3,23,110,87,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,validity,Joint row-column validity MILP
200,aggregate_tpa_final_tool_validity,radius_derived,23,22.0,0.9565217391304348,30,,,,,,,,,,,,,,0.9565217391304348,95.65217391304348,1B full H=30 top3,1b_full_final_tool_baselines_top3,23,110,87,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,validity,Aggregate TPA final-tool validity
200,dpa_final_tool_stability,radius_derived,23,22.0,0.9565217391304348,30,,,,,,,,,,,,,,0.9565217391304348,95.65217391304348,1B full H=30 top3,1b_full_final_tool_baselines_top3,23,110,87,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,stability,DPA final-tool stability
200,joint_row_column_stability_milp,fixed_budget_adversarial_success,23,,,30,500.0,553.0,8.0,15.0,0.6521739130434783,gurobi,OPTIMAL,8.0,8.0,0.0,0.7842589329957264,3.0,2.0,0.6521739130434783,65.21739130434783,1B full H=30 top3,1b_full_final_tool_baselines_top3,23,110,87,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,stability,Joint row-column stability MILP
200,joint_row_column_validity_milp,fixed_budget_adversarial_success,23,,,30,500.0,119.0,0.0,23.0,1.0,gurobi,OPTIMAL,-0.0,-0.0,0.0,0.0631105060019763,3.0,2.0,1.0,100.0,1B full H=30 top3,1b_full_final_tool_baselines_top3,23,110,87,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,validity,Joint row-column validity MILP
225,aggregate_tpa_final_tool_validity,radius_derived,23,22.0,0.9565217391304348,30,,,,,,,,,,,,,,0.9565217391304348,95.65217391304348,1B full H=30 top3,1b_full_final_tool_baselines_top3,23,110,87,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,validity,Aggregate TPA final-tool validity
225,dpa_final_tool_stability,radius_derived,23,22.0,0.9565217391304348,30,,,,,,,,,,,,,,0.9565217391304348,95.65217391304348,1B full H=30 top3,1b_full_final_tool_baselines_top3,23,110,87,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,stability,DPA final-tool stability
225,joint_row_column_stability_milp,fixed_budget_adversarial_success,23,,,30,500.0,553.0,12.0,11.0,0.4782608695652174,gurobi,OPTIMAL,12.0,12.0,0.0,0.6725867929926608,3.0,2.0,0.4782608695652174,47.82608695652174,1B full H=30 top3,1b_full_final_tool_baselines_top3,23,110,87,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,stability,Joint row-column stability MILP
