budget,method,objective_mode,num_prompts,certified_prompts,certified_fraction,horizon,num_shards,num_events,max_failed_prompts,certified_prompts_lower_bound,certified_fraction_lower_bound,solver,solver_status,objective_value,objective_bound,mip_gap,time_seconds,top_competitors,max_targets_per_prompt
175,joint_row_column_validity_milp,fixed_budget_adversarial_success,77,,,20,500,351,10,67,0.8701298701298701,gurobi,OPTIMAL,10.0,10.0,0.0,0.45703569099714514,3,2
200,aggregate_tpa_final_tool_validity,radius_derived,77,64,0.8311688311688312,,,,,,,,,,,,,,
200,dpa_final_tool_stability,radius_derived,77,64,0.8311688311688312,,,,,,,,,,,,,,
200,dpa_max_target_token_validity_diagnostic,radius_derived,77,65,0.8441558441558441,,,,,,,,,,,,,,
200,dpa_token_grid_weakest_token_stability_diagnostic,radius_derived,77,36,0.4675324675324675,,,,,,,,,,,,,,
200,joint_row_column_stability_milp,fixed_budget_adversarial_success,77,,,20,500,901,41,36,0.4675324675324675,gurobi,OPTIMAL,41.0,41.0,0.0,2.9985919519967865,3,2
200,joint_row_column_validity_milp,fixed_budget_adversarial_success,77,,,20,500,351,12,65,0.8441558441558441,gurobi,OPTIMAL,12.0,12.0,0.0,0.4413475909968838,3,2
225,aggregate_tpa_final_tool_validity,radius_derived,77,62,0.8051948051948052,,,,,,,,,,,,,,
225,dpa_final_tool_stability,radius_derived,77,62,0.8051948051948052,,,,,,,,,,,,,,
225,dpa_max_target_token_validity_diagnostic,radius_derived,77,62,0.8051948051948052,,,,,,,,,,,,,,
225,dpa_token_grid_weakest_token_stability_diagnostic,radius_derived,77,25,0.3246753246753247,,,,,,,,,,,,,,
225,joint_row_column_stability_milp,fixed_budget_adversarial_success,77,,,20,500,901,52,25,0.3246753246753247,gurobi,OPTIMAL,52.0,52.0,0.0,2.7022519140009535,3,2
225,joint_row_column_validity_milp,fixed_budget_adversarial_success,77,,,20,500,351,15,62,0.8051948051948052,gurobi,OPTIMAL,15.0,15.0,0.0,0.47798402899934445,3,2
249,aggregate_tpa_final_tool_validity,radius_derived,77,54,0.7012987012987013,,,,,,,,,,,,,,
249,dpa_final_tool_stability,radius_derived,77,54,0.7012987012987013,,,,,,,,,,,,,,
249,dpa_max_target_token_validity_diagnostic,radius_derived,77,54,0.7012987012987013,,,,,,,,,,,,,,
249,dpa_token_grid_weakest_token_stability_diagnostic,radius_derived,77,11,0.14285714285714285,,,,,,,,,,,,,,
249,joint_row_column_stability_milp,fixed_budget_adversarial_success,77,,,20,500,901,66,11,0.14285714285714285,gurobi,OPTIMAL,66.0,66.0,0.0,1.5517526080075186,3,2
249,joint_row_column_validity_milp,fixed_budget_adversarial_success,77,,,20,500,351,23,54,0.7012987012987013,gurobi,OPTIMAL,23.0,23.0,0.0,0.3443110939988401,3,2
300,aggregate_tpa_final_tool_validity,radius_derived,77,54,0.7012987012987013,,,,,,,,,,,,,,
300,dpa_final_tool_stability,radius_derived,77,0,0.0,,,,,,,,,,,,,,
300,dpa_max_target_token_validity_diagnostic,radius_derived,77,54,0.7012987012987013,,,,,,,,,,,,,,
300,dpa_token_grid_weakest_token_stability_diagnostic,radius_derived,77,0,0.0,,,,,,,,,,,,,,
300,joint_row_column_stability_milp,fixed_budget_adversarial_success,77,,,20,500,901,66,11,0.14285714285714285,gurobi,OPTIMAL,66.0,66.0,0.0,1.1774892439862015,3,2
300,joint_row_column_validity_milp,fixed_budget_adversarial_success,77,,,20,500,351,23,54,0.7012987012987013,gurobi,OPTIMAL,23.0,23.0,0.0,0.34209530499356333,3,2
350,aggregate_tpa_final_tool_validity,radius_derived,77,54,0.7012987012987013,,,,,,,,,,,,,,
350,dpa_final_tool_stability,radius_derived,77,0,0.0,,,,,,,,,,,,,,
350,dpa_max_target_token_validity_diagnostic,radius_derived,77,54,0.7012987012987013,,,,,,,,,,,,,,
350,dpa_token_grid_weakest_token_stability_diagnostic,radius_derived,77,0,0.0,,,,,,,,,,,,,,
350,joint_row_column_stability_milp,fixed_budget_adversarial_success,77,,,20,500,901,66,11,0.14285714285714285,gurobi,OPTIMAL,66.0,66.0,0.0,1.1712751549930545,3,2
350,joint_row_column_validity_milp,fixed_budget_adversarial_success,77,,,20,500,351,23,54,0.7012987012987013,gurobi,OPTIMAL,23.0,23.0,0.0,0.33905256701109465,3,2
400,aggregate_tpa_final_tool_validity,radius_derived,77,54,0.7012987012987013,,,,,,,,,,,,,,
400,dpa_final_tool_stability,radius_derived,77,0,0.0,,,,,,,,,,,,,,
400,dpa_max_target_token_validity_diagnostic,radius_derived,77,54,0.7012987012987013,,,,,,,,,,,,,,
400,dpa_token_grid_weakest_token_stability_diagnostic,radius_derived,77,0,0.0,,,,,,,,,,,,,,
400,joint_row_column_stability_milp,fixed_budget_adversarial_success,77,,,20,500,901,66,11,0.14285714285714285,gurobi,OPTIMAL,66.0,66.0,0.0,1.2100041170051554,3,2
400,joint_row_column_validity_milp,fixed_budget_adversarial_success,77,,,20,500,351,23,54,0.7012987012987013,gurobi,OPTIMAL,23.0,23.0,0.0,0.35699124599341303,3,2
450,aggregate_tpa_final_tool_validity,radius_derived,77,54,0.7012987012987013,,,,,,,,,,,,,,
450,dpa_final_tool_stability,radius_derived,77,0,0.0,,,,,,,,,,,,,,
450,dpa_max_target_token_validity_diagnostic,radius_derived,77,54,0.7012987012987013,,,,,,,,,,,,,,
450,dpa_token_grid_weakest_token_stability_diagnostic,radius_derived,77,0,0.0,,,,,,,,,,,,,,
450,joint_row_column_stability_milp,fixed_budget_adversarial_success,77,,,20,500,901,66,11,0.14285714285714285,gurobi,OPTIMAL,66.0,66.0,0.0,1.220335784004419,3,2
450,joint_row_column_validity_milp,fixed_budget_adversarial_success,77,,,20,500,351,23,54,0.7012987012987013,gurobi,OPTIMAL,23.0,23.0,0.0,0.3546031519945245,3,2
500,aggregate_tpa_final_tool_validity,radius_derived,77,54,0.7012987012987013,,,,,,,,,,,,,,
500,dpa_final_tool_stability,radius_derived,77,0,0.0,,,,,,,,,,,,,,
500,dpa_max_target_token_validity_diagnostic,radius_derived,77,54,0.7012987012987013,,,,,,,,,,,,,,
500,dpa_token_grid_weakest_token_stability_diagnostic,radius_derived,77,0,0.0,,,,,,,,,,,,,,
500,joint_row_column_stability_milp,fixed_budget_adversarial_success,77,,,20,500,901,66,11,0.14285714285714285,gurobi,OPTIMAL,66.0,66.0,0.0,0.06983744500030298,3,2
500,joint_row_column_validity_milp,fixed_budget_adversarial_success,77,,,20,500,351,23,54,0.7012987012987013,gurobi,OPTIMAL,23.0,23.0,0.0,0.06192842200107407,3,2
