budget,method,objective_mode,num_prompts,certified_prompts,certified_fraction,horizon,num_shards,num_events,max_failed_prompts,certified_prompts_lower_bound,certified_fraction_lower_bound,solver,solver_status,objective_value,objective_bound,mip_gap,time_seconds,top_competitors,max_targets_per_prompt,plot_fraction,certified_percent,run_label,run_name,num_retained_prompts,num_total_rows_read,num_rows_filtered_shorter_than_horizon,padding_policy,horizon_filter_basis,family,method_label
7,dpa_final_tool_stability,radius_derived,77,77.0,1.0,20,,,,,,,,,,,,,,1.0,100.0,1B full H=20 top3 diagnostics,1b_full_final_tool_baselines_top3_with_dpa_diagnostics,77,110,33,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,stability,DPA final-tool stability
7,dpa_max_target_token_validity_diagnostic,radius_derived,77,77.0,1.0,20,,,,,,,,,,,,,,1.0,100.0,1B full H=20 top3 diagnostics,1b_full_final_tool_baselines_top3_with_dpa_diagnostics,77,110,33,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,validity,DPA max-target-token validity diagnostic
7,dpa_token_grid_weakest_token_stability_diagnostic,radius_derived,77,75.0,0.974025974025974,20,,,,,,,,,,,,,,0.974025974025974,97.40259740259741,1B full H=20 top3 diagnostics,1b_full_final_tool_baselines_top3_with_dpa_diagnostics,77,110,33,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,stability,DPA token-grid weakest-token stability diagnostic
7,joint_row_column_stability_milp,fixed_budget_adversarial_success,77,,,20,500.0,901.0,2.0,75.0,0.974025974025974,gurobi,OPTIMAL,2.0,2.0,0.0,2.909673700996791,3.0,2.0,0.974025974025974,97.40259740259741,1B full H=20 top3 diagnostics,1b_full_final_tool_baselines_top3_with_dpa_diagnostics,77,110,33,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,stability,Joint row-column stability MILP
7,joint_row_column_validity_milp,fixed_budget_adversarial_success,77,,,20,500.0,351.0,0.0,77.0,1.0,gurobi,OPTIMAL,-0.0,-0.0,0.0,0.4024739310116274,3.0,2.0,1.0,100.0,1B full H=20 top3 diagnostics,1b_full_final_tool_baselines_top3_with_dpa_diagnostics,77,110,33,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,validity,Joint row-column validity MILP
9,aggregate_tpa_final_tool_validity,radius_derived,77,77.0,1.0,20,,,,,,,,,,,,,,1.0,100.0,1B full H=20 top3 diagnostics,1b_full_final_tool_baselines_top3_with_dpa_diagnostics,77,110,33,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,validity,Aggregate TPA final-tool validity
9,dpa_final_tool_stability,radius_derived,77,77.0,1.0,20,,,,,,,,,,,,,,1.0,100.0,1B full H=20 top3 diagnostics,1b_full_final_tool_baselines_top3_with_dpa_diagnostics,77,110,33,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,stability,DPA final-tool stability
9,dpa_max_target_token_validity_diagnostic,radius_derived,77,77.0,1.0,20,,,,,,,,,,,,,,1.0,100.0,1B full H=20 top3 diagnostics,1b_full_final_tool_baselines_top3_with_dpa_diagnostics,77,110,33,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,validity,DPA max-target-token validity diagnostic
9,dpa_token_grid_weakest_token_stability_diagnostic,radius_derived,77,74.0,0.961038961038961,20,,,,,,,,,,,,,,0.961038961038961,96.1038961038961,1B full H=20 top3 diagnostics,1b_full_final_tool_baselines_top3_with_dpa_diagnostics,77,110,33,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,stability,DPA token-grid weakest-token stability diagnostic
9,joint_row_column_stability_milp,fixed_budget_adversarial_success,77,,,20,500.0,901.0,3.0,74.0,0.961038961038961,gurobi,OPTIMAL,3.0,3.0,0.0,2.919571692007594,3.0,2.0,0.961038961038961,96.1038961038961,1B full H=20 top3 diagnostics,1b_full_final_tool_baselines_top3_with_dpa_diagnostics,77,110,33,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,stability,Joint row-column stability MILP
9,joint_row_column_validity_milp,fixed_budget_adversarial_success,77,,,20,500.0,351.0,0.0,77.0,1.0,gurobi,OPTIMAL,-0.0,-0.0,0.0,0.3950106530101038,3.0,2.0,1.0,100.0,1B full H=20 top3 diagnostics,1b_full_final_tool_baselines_top3_with_dpa_diagnostics,77,110,33,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,validity,Joint row-column validity MILP
12,aggregate_tpa_final_tool_validity,radius_derived,77,77.0,1.0,20,,,,,,,,,,,,,,1.0,100.0,1B full H=20 top3 diagnostics,1b_full_final_tool_baselines_top3_with_dpa_diagnostics,77,110,33,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,validity,Aggregate TPA final-tool validity
12,dpa_final_tool_stability,radius_derived,77,77.0,1.0,20,,,,,,,,,,,,,,1.0,100.0,1B full H=20 top3 diagnostics,1b_full_final_tool_baselines_top3_with_dpa_diagnostics,77,110,33,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,stability,DPA final-tool stability
12,dpa_max_target_token_validity_diagnostic,radius_derived,77,77.0,1.0,20,,,,,,,,,,,,,,1.0,100.0,1B full H=20 top3 diagnostics,1b_full_final_tool_baselines_top3_with_dpa_diagnostics,77,110,33,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,validity,DPA max-target-token validity diagnostic
12,dpa_token_grid_weakest_token_stability_diagnostic,radius_derived,77,73.0,0.948051948051948,20,,,,,,,,,,,,,,0.948051948051948,94.8051948051948,1B full H=20 top3 diagnostics,1b_full_final_tool_baselines_top3_with_dpa_diagnostics,77,110,33,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,stability,DPA token-grid weakest-token stability diagnostic
12,joint_row_column_stability_milp,fixed_budget_adversarial_success,77,,,20,500.0,901.0,4.0,73.0,0.948051948051948,gurobi,OPTIMAL,4.0,4.0,0.0,3.0614026540133636,3.0,2.0,0.948051948051948,94.8051948051948,1B full H=20 top3 diagnostics,1b_full_final_tool_baselines_top3_with_dpa_diagnostics,77,110,33,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,stability,Joint row-column stability MILP
12,joint_row_column_validity_milp,fixed_budget_adversarial_success,77,,,20,500.0,351.0,0.0,77.0,1.0,gurobi,OPTIMAL,-0.0,-0.0,0.0,0.4046672050026245,3.0,2.0,1.0,100.0,1B full H=20 top3 diagnostics,1b_full_final_tool_baselines_top3_with_dpa_diagnostics,77,110,33,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,validity,Joint row-column validity MILP
15,aggregate_tpa_final_tool_validity,radius_derived,77,76.0,0.987012987012987,20,,,,,,,,,,,,,,0.987012987012987,98.7012987012987,1B full H=20 top3 diagnostics,1b_full_final_tool_baselines_top3_with_dpa_diagnostics,77,110,33,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,validity,Aggregate TPA final-tool validity
15,dpa_final_tool_stability,radius_derived,77,76.0,0.987012987012987,20,,,,,,,,,,,,,,0.987012987012987,98.7012987012987,1B full H=20 top3 diagnostics,1b_full_final_tool_baselines_top3_with_dpa_diagnostics,77,110,33,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,stability,DPA final-tool stability
15,dpa_max_target_token_validity_diagnostic,radius_derived,77,77.0,1.0,20,,,,,,,,,,,,,,1.0,100.0,1B full H=20 top3 diagnostics,1b_full_final_tool_baselines_top3_with_dpa_diagnostics,77,110,33,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,validity,DPA max-target-token validity diagnostic
15,dpa_token_grid_weakest_token_stability_diagnostic,radius_derived,77,72.0,0.935064935064935,20,,,,,,,,,,,,,,0.935064935064935,93.5064935064935,1B full H=20 top3 diagnostics,1b_full_final_tool_baselines_top3_with_dpa_diagnostics,77,110,33,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,stability,DPA token-grid weakest-token stability diagnostic
15,joint_row_column_stability_milp,fixed_budget_adversarial_success,77,,,20,500.0,901.0,5.0,72.0,0.935064935064935,gurobi,OPTIMAL,5.0,5.0,0.0,3.0808138540014625,3.0,2.0,0.935064935064935,93.5064935064935,1B full H=20 top3 diagnostics,1b_full_final_tool_baselines_top3_with_dpa_diagnostics,77,110,33,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,stability,Joint row-column stability MILP
15,joint_row_column_validity_milp,fixed_budget_adversarial_success,77,,,20,500.0,351.0,0.0,77.0,1.0,gurobi,OPTIMAL,-0.0,-0.0,0.0,0.4057491249986924,3.0,2.0,1.0,100.0,1B full H=20 top3 diagnostics,1b_full_final_tool_baselines_top3_with_dpa_diagnostics,77,110,33,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,validity,Joint row-column validity MILP
20,aggregate_tpa_final_tool_validity,radius_derived,77,75.0,0.974025974025974,20,,,,,,,,,,,,,,0.974025974025974,97.40259740259741,1B full H=20 top3 diagnostics,1b_full_final_tool_baselines_top3_with_dpa_diagnostics,77,110,33,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,validity,Aggregate TPA final-tool validity
20,dpa_final_tool_stability,radius_derived,77,75.0,0.974025974025974,20,,,,,,,,,,,,,,0.974025974025974,97.40259740259741,1B full H=20 top3 diagnostics,1b_full_final_tool_baselines_top3_with_dpa_diagnostics,77,110,33,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,stability,DPA final-tool stability
20,dpa_max_target_token_validity_diagnostic,radius_derived,77,77.0,1.0,20,,,,,,,,,,,,,,1.0,100.0,1B full H=20 top3 diagnostics,1b_full_final_tool_baselines_top3_with_dpa_diagnostics,77,110,33,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,validity,DPA max-target-token validity diagnostic
20,dpa_token_grid_weakest_token_stability_diagnostic,radius_derived,77,68.0,0.8831168831168831,20,,,,,,,,,,,,,,0.8831168831168831,88.31168831168831,1B full H=20 top3 diagnostics,1b_full_final_tool_baselines_top3_with_dpa_diagnostics,77,110,33,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,stability,DPA token-grid weakest-token stability diagnostic
20,joint_row_column_stability_milp,fixed_budget_adversarial_success,77,,,20,500.0,901.0,8.0,69.0,0.8961038961038961,gurobi,OPTIMAL,8.0,8.0,0.0,5.015033378003864,3.0,2.0,0.8961038961038961,89.6103896103896,1B full H=20 top3 diagnostics,1b_full_final_tool_baselines_top3_with_dpa_diagnostics,77,110,33,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,stability,Joint row-column stability MILP
20,joint_row_column_validity_milp,fixed_budget_adversarial_success,77,,,20,500.0,351.0,0.0,77.0,1.0,gurobi,OPTIMAL,-0.0,-0.0,0.0,0.4463831220054999,3.0,2.0,1.0,100.0,1B full H=20 top3 diagnostics,1b_full_final_tool_baselines_top3_with_dpa_diagnostics,77,110,33,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,validity,Joint row-column validity MILP
25,aggregate_tpa_final_tool_validity,radius_derived,77,75.0,0.974025974025974,20,,,,,,,,,,,,,,0.974025974025974,97.40259740259741,1B full H=20 top3 diagnostics,1b_full_final_tool_baselines_top3_with_dpa_diagnostics,77,110,33,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,validity,Aggregate TPA final-tool validity
25,dpa_final_tool_stability,radius_derived,77,75.0,0.974025974025974,20,,,,,,,,,,,,,,0.974025974025974,97.40259740259741,1B full H=20 top3 diagnostics,1b_full_final_tool_baselines_top3_with_dpa_diagnostics,77,110,33,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,stability,DPA final-tool stability
25,dpa_max_target_token_validity_diagnostic,radius_derived,77,76.0,0.987012987012987,20,,,,,,,,,,,,,,0.987012987012987,98.7012987012987,1B full H=20 top3 diagnostics,1b_full_final_tool_baselines_top3_with_dpa_diagnostics,77,110,33,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,validity,DPA max-target-token validity diagnostic
25,dpa_token_grid_weakest_token_stability_diagnostic,radius_derived,77,67.0,0.8701298701298701,20,,,,,,,,,,,,,,0.8701298701298701,87.01298701298701,1B full H=20 top3 diagnostics,1b_full_final_tool_baselines_top3_with_dpa_diagnostics,77,110,33,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,stability,DPA token-grid weakest-token stability diagnostic
25,joint_row_column_stability_milp,fixed_budget_adversarial_success,77,,,20,500.0,901.0,10.0,67.0,0.8701298701298701,gurobi,OPTIMAL,10.0,10.0,0.0,3.058642863004934,3.0,2.0,0.8701298701298701,87.01298701298701,1B full H=20 top3 diagnostics,1b_full_final_tool_baselines_top3_with_dpa_diagnostics,77,110,33,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,stability,Joint row-column stability MILP
25,joint_row_column_validity_milp,fixed_budget_adversarial_success,77,,,20,500.0,351.0,1.0,76.0,0.987012987012987,gurobi,OPTIMAL,1.0,1.0,0.0,0.4024483220127877,3.0,2.0,0.987012987012987,98.7012987012987,1B full H=20 top3 diagnostics,1b_full_final_tool_baselines_top3_with_dpa_diagnostics,77,110,33,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,validity,Joint row-column validity MILP
35,aggregate_tpa_final_tool_validity,radius_derived,77,74.0,0.961038961038961,20,,,,,,,,,,,,,,0.961038961038961,96.1038961038961,1B full H=20 top3 diagnostics,1b_full_final_tool_baselines_top3_with_dpa_diagnostics,77,110,33,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,validity,Aggregate TPA final-tool validity
